datetime,open,high,low,close,slow,fast,Volume,Volume MA
2023-07-14T07:32:00-04:00,15704.75,15707.75,15704.5,15707.75,15706.54869,15705.5963,84,161.35
2023-07-14T07:33:00-04:00,15707.75,15709.75,15707,15709.75,15706.86644,15707.08611,195,163.25
2023-07-14T07:34:00-04:00,15709.75,15710.75,15708.5,15709.25,15707.4462,15708.78426,163,163.7
2023-07-14T07:35:00-04:00,15710,15712,15709,15711.75,15708.48346,15710.71852,275,171.35
2023-07-14T07:36:00-04:00,15711.5,15711.75,15706.75,15708.75,15709.26791,15711.19074,252,176.4
2023-07-14T07:37:00-04:00,15709,15709.75,15706.25,15707,15709.54833,15710.15926,153,170.45
2023-07-14T07:38:00-04:00,15707.25,15709.25,15707,15707.25,15709.47894,15708.56574,149,165.1
2023-07-14T07:39:00-04:00,15707,15707.75,15705.75,15705.75,15708.93199,15706.77315,157,163.6
2023-07-14T07:40:00-04:00,15705.5,15709,15704.75,15707.5,15708.36023,15706.0713,174,151.9
2023-07-14T07:41:00-04:00,15707.5,15707.5,15701,15701.75,15707.0894,15704.475,283,160
2023-07-14T07:42:00-04:00,15702,15704.25,15699,15703.75,15705.73364,15703.26759,226,165.1
2023-07-14T07:43:00-04:00,15704.25,15706,15704,15704.25,15704.55417,15702.67593,109,164.6
2023-07-14T07:44:00-04:00,15704,15707.75,15703,15707.25,15704.08762,15703.72037,128,166.4
2023-07-14T07:45:00-04:00,15707,15711.25,15707,15710.5,15704.69038,15706.52222,182,171.8
2023-07-14T07:46:00-04:00,15710.5,15712,15709.75,15712,15706.0902,15709.88333,127,164.9
2023-07-14T07:47:00-04:00,15712.25,15716.25,15712.25,15714.75,15708.23068,15713.3463,449,180
2023-07-14T07:48:00-04:00,15714.5,15716.75,15713.25,15715.25,15710.65194,15715.89444,187,186
2023-07-14T07:49:00-04:00,15715.25,15716,15713.75,15713.75,15712.81781,15716.77222,109,185.75
2023-07-14T07:50:00-04:00,15713.5,15715.75,15712.75,15713,15714.38689,15716.13426,122,183.2
2023-07-14T07:51:00-04:00,15713.25,15717.25,15713,15715.5,15715.6241,15715.56944,236,188
2023-07-14T07:52:00-04:00,15715.75,15716.75,15714.75,15715.5,15716.45852,15715.41667,148,191.2
2023-07-14T07:53:00-04:00,15715,15715.25,15710.25,15711.25,15716.37257,15714.38426,228,192.85
2023-07-14T07:54:00-04:00,15711.25,15715,15711.25,15714.75,15716.11428,15713.93148,107,190.05
2023-07-14T07:55:00-04:00,15714.75,15715.5,15712.25,15712.25,15715.41089,15713.10556,108,181.7
2023-07-14T07:56:00-04:00,15712.25,15712.25,15710.25,15710.75,15714.35862,15712.02037,75,172.85
2023-07-14T07:57:00-04:00,15710.75,15712,15710.25,15710.5,15713.22259,15710.91667,67,168.55
2023-07-14T07:58:00-04:00,15710.25,15711.5,15706.75,15708,15711.76321,15709.28148,189,170.55
2023-07-14T07:59:00-04:00,15708,15711.75,15708,15710.75,15710.62339,15708.71574,121,168.75
2023-07-14T08:00:00-04:00,15711,15714.25,15710.75,15714,15710.30018,15709.96481,138,166.95
2023-07-14T08:01:00-04:00,15714,15717.75,15713.5,15714.5,15710.69199,15712.23426,361,170.85
2023-07-14T08:02:00-04:00,15714.5,15716,15711.75,15711.75,15711.1483,15713.50648,154,167.25
2023-07-14T08:03:00-04:00,15711.75,15715,15711.5,15714.75,15711.9444,15714.4213,103,166.95
2023-07-14T08:04:00-04:00,15714.75,15715.75,15714.25,15714.5,15712.8155,15714.80278,76,164.35
2023-07-14T08:05:00-04:00,15714.75,15716.75,15714.25,15715.5,15713.78967,15715.31944,122,161.35
2023-07-14T08:06:00-04:00,15715.75,15718.25,15715.25,15717,15714.95823,15716.26389,174,163.7
2023-07-14T08:07:00-04:00,15716.75,15721.5,15716.5,15720.5,15716.4642,15718.16574,599,171.2
2023-07-14T08:08:00-04:00,15720,15722,15719.5,15721.5,15718.15723,15720.46389,169,170.3
2023-07-14T08:09:00-04:00,15721.75,15722.75,15720.75,15721.75,15719.83766,15722.36481,184,174.05
2023-07-14T08:10:00-04:00,15722,15723.5,15720.5,15723,15721.49571,15723.71944,229,179.4
2023-07-14T08:11:00-04:00,15722.75,15724,15721.75,15723,15722.87692,15724.29074,151,175.15
2023-07-14T08:12:00-04:00,15722.75,15723.5,15720.25,15722.25,15723.82657,15724.12037,179,176.7
2023-07-14T08:13:00-04:00,15722.75,15723.75,15721.25,15722.75,15724.41129,15723.70648,237,177.15
2023-07-14T08:14:00-04:00,15722.75,15724.75,15721.25,15722.5,15724.60217,15723.19815,277,185.65
2023-07-14T08:15:00-04:00,15722.25,15722.25,15719.75,15720.5,15724.23474,15722.21481,174,188.95
2023-07-14T08:16:00-04:00,15720.25,15721.75,15720,15720.5,15723.5431,15721.17778,92,189.8
2023-07-14T08:17:00-04:00,15720,15720,15717.25,15717.75,15722.34487,15719.52593,170,194.95
2023-07-14T08:18:00-04:00,15717.25,15717.25,15714,15716.5,15720.77218,15717.62037,201,195.55
2023-07-14T08:19:00-04:00,15716.25,15717.75,15715.5,15717.75,15719.32069,15716.47037,148,196.9
2023-07-14T08:20:00-04:00,15718,15722,15717.25,15721.25,15718.58156,15717.22593,128,196.4
2023-07-14T08:21:00-04:00,15721,15721,15718,15719.75,15718.27034,15718.58704,123,184.5
2023-07-14T08:22:00-04:00,15720,15722.25,15719.25,15721.25,15718.49083,15720.22963,116,182.6
2023-07-14T08:23:00-04:00,15721.5,15722.25,15720.5,15722.25,15719.1575,15721.64722,118,183.35
2023-07-14T08:24:00-04:00,15722.5,15722.5,15719,15719,15719.59295,15721.58333,123,185.7
2023-07-14T08:25:00-04:00,15719.25,15720.75,15718.75,15720.5,15720.06085,15721.16204,89,184.05
2023-07-14T08:26:00-04:00,15720.75,15721.5,15719,15719.75,15720.34592,15720.4037,98,180.25
2023-07-14T08:27:00-04:00,15719,15719,15716.5,15717.75,15720.16203,15719.23704,208,160.7
2023-07-14T08:28:00-04:00,15718,15719.75,15717.75,15718.75,15719.81011,15718.44907,79,156.2
2023-07-14T08:29:00-04:00,15719,15720,15718.25,15720,15719.54099,15718.43889,72,150.6
2023-07-14T08:30:00-04:00,15719.75,15724.5,15719.75,15722,15719.648,15719.59352,214,149.85
2023-07-14T08:31:00-04:00,15722.25,15723.5,15718.25,15722,15720.05586,15721.10926,178,151.2
2023-07-14T08:32:00-04:00,15722.5,15724,15720.25,15720.75,15720.47275,15721.91204,166,150.55
2023-07-14T08:33:00-04:00,15720.25,15722.5,15719.5,15720,15720.69126,15721.6787,95,143.45
2023-07-14T08:34:00-04:00,15720.5,15723.25,15716.75,15716.75,15720.31926,15719.92315,293,144.25
2023-07-14T08:35:00-04:00,15716.5,15717.5,15714.5,15715.5,15719.43948,15717.48611,207,145.9
2023-07-14T08:36:00-04:00,15715.5,15718,15710,15711,15717.70525,15714.05278,410,161.8
2023-07-14T08:37:00-04:00,15711.25,15716.25,15710.5,15713.5,15715.88147,15711.80741,193,162.95
2023-07-14T08:38:00-04:00,15714,15714.75,15712.5,15714,15714.30435,15711.15463,93,157.55
2023-07-14T08:39:00-04:00,15714,15716.5,15714,15715,15713.25619,15712.05463,94,154.85
2023-07-14T08:40:00-04:00,15715.25,15715.25,15706,15708,15711.85554,15711.41296,363,166.6
2023-07-14T08:41:00-04:00,15708.25,15710.25,15707.25,15710.25,15710.60582,15710.34167,225,171.7
2023-07-14T08:42:00-04:00,15710,15710.75,15706.5,15708.25,15709.37141,15708.71574,469,189.35
2023-07-14T08:43:00-04:00,15708,15712,15707.5,15710.5,15708.60733,15708.2213,165,191.7
2023-07-14T08:44:00-04:00,15710.25,15713.5,15709.25,15712,15708.56483,15709.17315,146,192.85
2023-07-14T08:45:00-04:00,15712.5,15715.25,15712.25,15715,15709.29267,15711.51296,160,196.4
2023-07-14T08:46:00-04:00,15714.75,15715,15713,15714.75,15710.45758,15713.93148,126,197.8
2023-07-14T08:47:00-04:00,15714.5,15715.5,15712.25,15715.5,15711.8685,15715.75556,162,195.5
2023-07-14T08:48:00-04:00,15715.75,15719.25,15715.75,15717.75,15713.63552,15717.3287,205,201.8
2023-07-14T08:49:00-04:00,15717.5,15718.5,15715.5,15715.5,15715.09069,15717.67315,215,208.95
2023-07-14T08:50:00-04:00,15715.5,15716.25,15712.25,15715.25,15716.14052,15717.22685,211,208.8
2023-07-14T08:51:00-04:00,15715,15720,15714.25,15719.25,15717.2375,15717.55185,203,210.05
2023-07-14T08:52:00-04:00,15719.75,15723,15719.5,15721.25,15718.47349,15719.01389,353,219.4
2023-07-14T08:53:00-04:00,15721.5,15722.75,15720.25,15722,15719.83143,15721.1037,185,223.9
2023-07-14T08:54:00-04:00,15722.25,15723.25,15719,15720.25,15720.90178,15722.24167,359,227.2
2023-07-14T08:55:00-04:00,15720.5,15721.25,15718.75,15720.5,15721.6123,15722.30185,155,224.6
2023-07-14T08:56:00-04:00,15720.5,15721,15717.75,15719.5,15721.84479,15721.40185,222,215.2
2023-07-14T08:57:00-04:00,15719.75,15720.25,15716.75,15717.25,15721.48346,15719.68333,163,213.7
2023-07-14T08:58:00-04:00,15717.25,15717.5,15711.25,15713,15720.19326,15716.73519,365,227.3
2023-07-14T08:59:00-04:00,15713,15715,15709.5,15710.5,15718.00384,15713.04537,202,232.7
2023-07-14T09:00:00-04:00,15710,15710,15702.75,15704.25,15714.63303,15708.12407,711,250.1
2023-07-14T09:01:00-04:00,15704.25,15708.25,15704.25,15705.75,15711.07149,15704.375,408,259.25
2023-07-14T09:02:00-04:00,15706,15709.25,15706,15708,15708.17429,15703.175,201,245.85
2023-07-14T09:03:00-04:00,15708.5,15711.75,15707.25,15711.75,15706.61056,15705.14907,261,250.65
2023-07-14T09:04:00-04:00,15711.75,15713.25,15707.5,15708,15705.74875,15707.30926,292,257.95
2023-07-14T09:05:00-04:00,15708.25,15709,15703.5,15704.5,15704.95451,15707.49907,401,270
2023-07-14T09:06:00-04:00,15704.75,15707.5,15704,15707,15704.59732,15706.90648,210,274.2
2023-07-14T09:07:00-04:00,15707,15708,15702,15704.5,15704.26373,15705.50093,321,282.15
2023-07-14T09:08:00-04:00,15704.5,15707.25,15704,15706.75,15704.38213,15705.12778,211,282.45
2023-07-14T09:09:00-04:00,15706.5,15708.5,15705.75,15707,15704.75864,15705.5287,151,279.25
2023-07-14T09:10:00-04:00,15707,15707,15703.25,15705.5,15704.95564,15705.80093,269,282.15
2023-07-14T09:11:00-04:00,15705.25,15708.25,15704,15707.25,15705.25584,15706.35185,161,280.05
2023-07-14T09:12:00-04:00,15707.75,15709.75,15705.5,15706.25,15705.51669,15706.54444,172,271
2023-07-14T09:13:00-04:00,15707.25,15712,15706.75,15711.25,15706.43225,15708.06111,234,273.45
2023-07-14T09:14:00-04:00,15711.5,15713.75,15710.75,15712.5,15707.85909,15710.36204,138,262.4
2023-07-14T09:15:00-04:00,15712.75,15717.25,15712.75,15717,15710.05662,15713.88889,379,273.6
2023-07-14T09:16:00-04:00,15716.75,15716.75,15713.75,15713.75,15712.08031,15716.06481,223,273.65
2023-07-14T09:17:00-04:00,15713.5,15713.5,15710.25,15711,15713.3355,15715.78889,214,276.2
2023-07-14T09:18:00-04:00,15711.5,15711.75,15708,15710,15713.79559,15713.69074,298,272.85
2023-07-14T09:19:00-04:00,15709.75,15709.75,15706.75,15707,15713.20186,15710.33333,139,269.7
2023-07-14T09:20:00-04:00,15707,15709.5,15706.75,15707.75,15712.10919,15707.73056,237,246
2023-07-14T09:21:00-04:00,15707.5,15709.25,15704.5,15705.5,15710.46138,15705.68056,220,236.6
2023-07-14T09:22:00-04:00,15705.5,15707.75,15705.25,15707,15708.81746,15704.98981,193,236.2
2023-07-14T09:23:00-04:00,15706.75,15709.75,15705,15706,15707.26846,15704.88981,231,234.7
2023-07-14T09:24:00-04:00,15706,15707.25,15703,15704.25,15705.81454,15704.59167,340,237.1
2023-07-14T09:25:00-04:00,15704,15713.25,15704,15711.25,15705.57194,15706.25463,835,258.8
2023-07-14T09:26:00-04:00,15711.75,15712.25,15708,15710,15706.01989,15708.31296,248,260.7
2023-07-14T09:27:00-04:00,15710.25,15714.75,15707.25,15709.25,15706.83013,15709.95278,580,273.65
2023-07-14T09:28:00-04:00,15709.5,15714.5,15708.5,15713.25,15708.25699,15711.77593,388,282.5
2023-07-14T09:29:00-04:00,15713.25,15722,15712,15721.75,15710.97087,15715.71759,832,316.55
2023-07-14T09:30:00-04:00,15722,15754.25,15721.5,15747.5,15717.69583,15727.925,7802,693.2
2023-07-14T09:31:00-04:00,15748,15759.25,15743.25,15755.25,15727.53807,15744.30093,4179,894.1
2023-07-14T09:32:00-04:00,15755,15766.5,15751.25,15765,15739.60515,15761.17593,3483,1059.65
2023-07-14T09:33:00-04:00,15765.5,15767.25,15756.5,15763.5,15751.36326,15772.00278,2664,1181.15
2023-07-14T09:34:00-04:00,15763,15767,15752.75,15757.75,15760.51681,15773.89537,1844,1266.45
2023-07-14T09:35:00-04:00,15758.25,15771.75,15754.5,15771,15768.53844,15774.1037,2412,1368.1
2023-07-14T09:36:00-04:00,15770.75,15776.25,15763.75,15769.75,15774.5932,15773.6037,2845,1499.2
2023-07-14T09:37:00-04:00,15770,15774.75,15761.5,15771.5,15778.75907,15774.13333,2294,1603.2
2023-07-14T09:38:00-04:00,15772,15790.25,15770.25,15789.75,15783.29493,15780.04259,3905,1783.55
2023-07-14T09:39:00-04:00,15789.5,15795,15784,15789.25,15787.4165,15787.1463,2563,1904.75
2023-07-14T09:40:00-04:00,15789.5,15800,15788.5,15799.25,15792.28989,15795.93333,2583,2022.05
2023-07-14T09:41:00-04:00,15799,15803.75,15790,15792.5,15796.3847,15800.46204,2775,2149.8
2023-07-14T09:42:00-04:00,15792.5,15795,15784.5,15788.75,15798.76883,15799.62685,2017,2241
2023-07-14T09:43:00-04:00,15789.25,15792.25,15777.25,15780,15798.39724,15793.10556,2722,2365.55
2023-07-14T09:44:00-04:00,15780,15780.75,15765,15767.75,15794.44279,15781.61204,2938,2495.45
2023-07-14T09:45:00-04:00,15768,15774.25,15762.5,15773.25,15789.19267,15772.46574,2647,2586.05
2023-07-14T09:46:00-04:00,15773.5,15782.75,15769.5,15778.75,15784.26998,15769.275,2203,2683.8
2023-07-14T09:47:00-04:00,15778.5,15781.75,15773,15778.5,15780.33815,15771.08704,1208,2715.2
2023-07-14T09:48:00-04:00,15778.25,15789,15775.75,15788,15778.82988,15777.64907,1896,2790.6
2023-07-14T09:49:00-04:00,15788.25,15792,15783.5,15788,15779.1608,15784.42407,1805,2839.25
2023-07-14T09:50:00-04:00,15788.5,15801.75,15788.5,15801.25,15782.48452,15793.17315,2181,2558.2
2023-07-14T09:51:00-04:00,15800.75,15811.75,15798.75,15805.5,15788.18811,15801.94815,2812,2489.85
2023-07-14T09:52:00-04:00,15806,15809,15800.75,15807.75,15795.05637,15809.09074,1750,2403.2
2023-07-14T09:53:00-04:00,15807.5,15811.75,15801.25,15804.5,15801.27324,15812.07315,1675,2353.75
2023-07-14T09:54:00-04:00,15804.5,15807.75,15797.25,15806,15806.20323,15811.88981,1818,2352.45
2023-07-14T09:55:00-04:00,15806,15809.75,15802,15807.75,15809.85948,15810.71204,1427,2303.2
2023-07-14T09:56:00-04:00,15808,15808.5,15798.5,15800.75,15811.25721,15807.54352,1217,2221.8
2023-07-14T09:57:00-04:00,15800.25,15802.75,15795.25,15797.5,15810.55339,15803.15,1248,2169.5
2023-07-14T09:58:00-04:00,15797.5,15801.5,15791.75,15800.75,15808.71262,15799.85093,1412,2044.85
2023-07-14T09:59:00-04:00,15801,15811.5,15801,15806.5,15807.11168,15800.1213,1279,1980.65
2023-07-14T10:00:00-04:00,15808,15810.5,15770,15791.75,15804.17516,15798.33796,4021,2052.55
2023-07-14T10:01:00-04:00,15791.5,15796,15781.75,15789.25,15800.38983,15794.5213,2427,2035.15
2023-07-14T10:02:00-04:00,15789,15810.75,15781.5,15810.5,15799.10605,15796.28333,3084,2088.5
2023-07-14T10:03:00-04:00,15810.75,15821.5,15809.25,15812.25,15799.99877,15802.32407,3635,2134.15
2023-07-14T10:04:00-04:00,15812.25,15814.5,15799.5,15804.5,15801.651,15807.61019,2258,2100.15
2023-07-14T10:05:00-04:00,15804,15804.5,15789.25,15800,15802.82183,15808.22037,2499,2092.75
2023-07-14T10:06:00-04:00,15799.5,15807.75,15790.75,15807.25,15804.00147,15807.20463,1924,2078.8
2023-07-14T10:07:00-04:00,15807.5,15808,15795.75,15799,15804.1065,15803.98796,1418,2089.3
2023-07-14T10:08:00-04:00,15799.5,15803.75,15789.75,15799.5,15803.82847,15801.22963,1635,2076.25
2023-07-14T10:09:00-04:00,15800.75,15814.25,15796.75,15812.25,15804.80956,15803.00833,1734,2072.7
2023-07-14T10:10:00-04:00,15812,15830,15812,15827.25,15808.17089,15811.60648,3853,2156.3
2023-07-14T10:11:00-04:00,15827,15827.75,15818.25,15821.25,15812.33086,15820.57778,1926,2112
2023-07-14T10:12:00-04:00,15821.25,15831.75,15816.25,15827.75,15817.46346,15828.30926,1665,2107.75
2023-07-14T10:13:00-04:00,15828,15834.25,15826.5,15833.75,15823.28125,15833.95833,1824,2115.2
2023-07-14T10:14:00-04:00,15834,15836.75,15829.25,15832.75,15828.65641,15836.86204,1688,2108.7
2023-07-14T10:15:00-04:00,15833,15839.75,15830.25,15835,15833.61844,15838.5537,1866,2130.65
2023-07-14T10:16:00-04:00,15835.25,15843.75,15835.25,15843,15838.47594,15841.1963,2078,2173.7
2023-07-14T10:17:00-04:00,15842.5,15853.25,15841.25,15850.25,15843.42966,15846.02963,2873,2254.95
2023-07-14T10:18:00-04:00,15850,15851,15838.75,15841,15846.72821,15848.20556,2430,2305.85
2023-07-14T10:19:00-04:00,15841,15851.75,15839.75,15850.25,15849.7627,15850.45648,1738,2328.8
2023-07-14T10:20:00-04:00,15850.25,15851.5,15843.25,15847,15851.68051,15850.68889,1293,2192.4
2023-07-14T10:21:00-04:00,15846.75,15851,15837.25,15844,15852.21336,15849.16759,2046,2173.35
2023-07-14T10:22:00-04:00,15843.5,15850.5,15837.5,15850.25,15852.71319,15848.90278,1723,2105.3
2023-07-14T10:23:00-04:00,15850.25,15856,15845.5,15854.75,15853.49097,15850.69537,1560,2001.55
2023-07-14T10:24:00-04:00,15855.25,15857.25,15840.25,15842,15852.75711,15849.75648,2279,2002.6
2023-07-14T10:25:00-04:00,15841.75,15842.5,15831.75,15836.25,15850.30521,15845.18611,2240,1989.65
2023-07-14T10:26:00-04:00,15836,15840.75,15834,15836.5,15846.92504,15839.28241,1375,1962.2
2023-07-14T10:27:00-04:00,15836.75,15839,15830.5,15836.5,15843.19526,15834.73519,1374,1960
2023-07-14T10:28:00-04:00,15836.75,15838.5,15830.5,15830.75,15839.21575,15831.31111,1136,1935.05
2023-07-14T10:29:00-04:00,15831.25,15832.25,15817.5,15818.25,15833.83846,15825.48611,2416,1969.15
2023-07-14T10:30:00-04:00,15818,15835.25,15816,15832.25,15829.70102,15823.46389,2195,1886.25
2023-07-14T10:31:00-04:00,15832.25,15839.25,15825.75,15838.5,15827.8143,15826.45093,1572,1868.55
2023-07-14T10:32:00-04:00,15838,15838,15824.5,15824.75,15826.27557,15828.32222,1326,1851.6
2023-07-14T10:33:00-04:00,15825,15825.75,15811.5,15816,15824.05016,15825.58796,3076,1914.2
2023-07-14T10:34:00-04:00,15816.25,15826.75,15809.25,15826.25,15822.49418,15822.80741,2213,1940.45
2023-07-14T10:35:00-04:00,15826.25,15828.75,15805,15805,15818.8481,15815.36204,2310,1962.65
2023-07-14T10:36:00-04:00,15805,15817.5,15800.5,15804,15814.33421,15807.6963,2321,1974.8
2023-07-14T10:37:00-04:00,15803.25,15807,15782.25,15787.25,15807.55149,15796.55741,4050,2033.65
2023-07-14T10:38:00-04:00,15787,15797.5,15781,15792,15800.19024,15787.92778,2777,2051
2023-07-14T10:39:00-04:00,15792.5,15810,15792.5,15807.75,15795.71636,15788.59722,2184,2073.3
2023-07-14T10:40:00-04:00,15808.25,15811.5,15799.5,15808.5,15794.11313,15795.45556,2211,2119.2
2023-07-14T10:41:00-04:00,15808.5,15808.75,15793.25,15796.5,15793.36291,15800.33519,2163,2125.05
2023-07-14T10:42:00-04:00,15796,15798.5,15790.75,15797.5,15793.09734,15801.2463,1446,2111.2
2023-07-14T10:43:00-04:00,15797.75,15800,15793.5,15797.5,15793.19908,15799.31481,1583,2112.35
2023-07-14T10:44:00-04:00,15797.75,15799.75,15793.75,15794.25,15793.21814,15796.29722,1827,2089.75
2023-07-14T10:45:00-04:00,15794.25,15799,15788.5,15789.75,15792.85249,15792.8037,1650,2060.25
2023-07-14T10:46:00-04:00,15789.25,15790.75,15768.5,15772.5,15789.67798,15784.53241,3494,2166.2
2023-07-14T10:47:00-04:00,15772.5,15780,15768.25,15777,15785.22092,15776.82685,2489,2221.95
2023-07-14T10:48:00-04:00,15776.5,15776.5,15762.75,15764.5,15778.94982,15768.15926,2500,2290.15
2023-07-14T10:49:00-04:00,15764.25,15770,15760.25,15763.75,15772.35694,15761.74537,1921,2265.4
2023-07-14T10:50:00-04:00,15763.75,15768.25,15753.25,15766.25,15766.83756,15759.075,3299,2320.6
2023-07-14T10:51:00-04:00,15766.25,15779.5,15761.75,15777.75,15764.08348,15762.80185,2471,2365.55
2023-07-14T10:52:00-04:00,15777.5,15787.25,15776.75,15785.25,15764.81054,15771.92778,2016,2400.05
2023-07-14T10:53:00-04:00,15785.5,15787.25,15781.5,15786.75,15768.11873,15781.84259,1325,2312.5
2023-07-14T10:54:00-04:00,15786.5,15787.25,15781.5,15785.25,15772.72661,15788.40185,1115,2257.6
2023-07-14T10:55:00-04:00,15785,15798.75,15784.75,15797.5,15779.03971,15794.21019,2751,2279.65
2023-07-14T10:56:00-04:00,15797.75,15798.5,15790.5,15792.75,15785.23956,15797.10185,1501,2238.65
2023-07-14T10:57:00-04:00,15792.5,15794.75,15789,15791.5,15790.3883,15797.53704,938,2083.05
2023-07-14T10:58:00-04:00,15791.5,15794.75,15783.5,15785.25,15793.23176,15794.24815,1094,1998.9
2023-07-14T10:59:00-04:00,15785,15791,15780.25,15786.75,15794.03137,15789.96481,1477,1963.55
2023-07-14T11:00:00-04:00,15787,15793.75,15782.25,15791,15794.02473,15788.03519,1221,1914.05
2023-07-14T11:01:00-04:00,15791.75,15803.75,15791.5,15802.25,15795.10112,15791.75093,2737,1942.75
2023-07-14T11:02:00-04:00,15801.75,15806,15796.25,15804.75,15797.29299,15798.65463,1582,1949.55
2023-07-14T11:03:00-04:00,15805,15808,15801.25,15807.25,15800.23513,15805.7,1325,1936.65
2023-07-14T11:04:00-04:00,15807.75,15808.75,15804.25,15805,15803.08956,15809.55278,1028,1896.7
2023-07-14T11:05:00-04:00,15805.25,15806.5,15793,15805.25,15805.50615,15810.17685,1660,1897.2
2023-07-14T11:06:00-04:00,15805.5,15807.75,15789.75,15797.5,15806.42202,15806.66019,1496,1797.3
2023-07-14T11:07:00-04:00,15797.75,15798.75,15788.75,15791,15805.24481,15799.91389,974,1721.55
2023-07-14T11:08:00-04:00,15790.75,15796,15786.25,15788.25,15802.25178,15792.43056,1021,1647.6
2023-07-14T11:09:00-04:00,15788.5,15794.75,15782.5,15789.75,15798.39941,15787.2787,1349,1619
2023-07-14T11:10:00-04:00,15789.75,15801.5,15789.25,15794.5,15795.18909,15786.8037,1442,1526.15
2023-07-14T11:11:00-04:00,15794.5,15797.25,15787,15796.75,15793.23779,15789.90556,1019,1453.55
2023-07-14T11:12:00-04:00,15796.5,15806.75,15790,15806.5,15793.7242,15796.84815,1206,1413.05
2023-07-14T11:13:00-04:00,15806,15808,15800.75,15801.75,15795.22747,15802.33611,1188,1406.2
2023-07-14T11:14:00-04:00,15802,15802,15790.75,15793.25,15796.15729,15802.61944,1061,1403.5
2023-07-14T11:15:00-04:00,15792.5,15796.25,15787.5,15789.75,15796.06469,15798.23426,1032,1317.55
2023-07-14T11:16:00-04:00,15790.25,15799.25,15789.5,15796.5,15795.98133,15794.52037,723,1278.65
2023-07-14T11:17:00-04:00,15796.75,15800.5,15792.75,15798.5,15796.26091,15793.87407,751,1269.3
2023-07-14T11:18:00-04:00,15797.75,15808.25,15794.5,15806.25,15797.79338,15797.9787,1319,1280.55
2023-07-14T11:19:00-04:00,15806.25,15812.5,15806,15810.25,15800.47461,15804.56296,1498,1281.6
2023-07-14T11:20:00-04:00,15810,15813.75,15805.75,15807,15803.06683,15809.27407,1323,1286.7
2023-07-14T11:21:00-04:00,15807,15813.5,15806.25,15812.5,15806.17075,15812.82685,626,1181.15
2023-07-14T11:22:00-04:00,15812.5,15818.75,15809,15817.75,15809.98721,15816.14722,1509,1177.5
2023-07-14T11:23:00-04:00,15817.5,15821.25,15815.5,15820.5,15814.20766,15819.71944,1470,1184.75
2023-07-14T11:24:00-04:00,15820.25,15823,15816.5,15817.5,15817.75811,15821.65185,1163,1191.5
2023-07-14T11:25:00-04:00,15817.5,15820,15814.75,15818.25,15820.33889,15821.93704,895,1153.25
2023-07-14T11:26:00-04:00,15818.25,15819.75,15815,15816.25,15821.5655,15820.4037,751,1116
2023-07-14T11:27:00-04:00,15816.5,15817.75,15811.5,15813.75,15821.45621,15817.67315,910,1112.8
2023-07-14T11:28:00-04:00,15814,15814,15796.25,15797.75,15818.48495,15810.3213,1982,1160.85
2023-07-14T11:29:00-04:00,15798.5,15807.75,15795.75,15807.75,15815.01458,15804.97685,1200,1153.4
2023-07-14T11:30:00-04:00,15807.75,15818.5,15807.75,15817.75,15812.90897,15805.56759,1864,1174.5
2023-07-14T11:31:00-04:00,15817.25,15820.75,15815.75,15820,15812.456,15811.05926,1355,1191.3
2023-07-14T11:32:00-04:00,15819.5,15821.5,15816.5,15819,15813.33399,15817.39259,947,1178.35
2023-07-14T11:33:00-04:00,15818.75,15820.5,15817,15819.75,15814.86056,15821.4037,812,1159.55
2023-07-14T11:34:00-04:00,15819.75,15822.75,15816.25,15818.75,15816.45997,15822.36204,923,1152.65
2023-07-14T11:35:00-04:00,15818,15826.75,15817.5,15824.5,15818.77384,15823.3287,1258,1163.95
2023-07-14T11:36:00-04:00,15824.5,15832.25,15823.5,15831,15822.27198,15826.48241,1391,1197.35
2023-07-14T11:37:00-04:00,15830.75,15831.25,15815.5,15820,15824.49446,15826.93241,2246,1272.1
2023-07-14T11:38:00-04:00,15819.75,15827.75,15819.75,15824.5,15825.98493,15826.61296,948,1253.55
2023-07-14T11:39:00-04:00,15824.5,15827.75,15821.5,15826,15826.90494,15825.96667,502,1203.75
2023-07-14T11:40:00-04:00,15826,15826.25,15818.75,15822.75,15826.9749,15824.85185,887,1181.95
2023-07-14T11:41:00-04:00,15822.75,15823,15811.75,15814,15825.54416,15821.29907,860,1193.65
2023-07-14T11:42:00-04:00,15814.5,15821,15811.75,15820,15823.84973,15818.56667,801,1158.25
2023-07-14T11:43:00-04:00,15819.5,15822,15807.75,15813.5,15821.22224,15815.31019,1100,1139.75
2023-07-14T11:44:00-04:00,15813.25,15814,15805,15808.75,15817.7146,15811.6037,1022,1132.7
2023-07-14T11:45:00-04:00,15808.5,15810.5,15803.75,15808,15814.14451,15808.24259,953,1135.6
2023-07-14T11:46:00-04:00,15808.5,15813.5,15806.5,15812.5,15811.34641,15807.16481,1071,1151.6
2023-07-14T11:47:00-04:00,15812.5,15812.5,15804,15805.75,15808.67898,15806.19167,732,1142.7
2023-07-14T11:48:00-04:00,15805.75,15813.25,15805.25,15811.75,15807.26563,15807.24444,547,1070.95
2023-07-14T11:49:00-04:00,15812.25,15813,15807.75,15808.25,15806.41052,15807.91389,386,1030.25
2023-07-14T11:50:00-04:00,15808.5,15815.75,15806.5,15815.5,15806.8597,15810.35556,784,976.25
